batsman,0,1,clutch_gap
R Bhatia,117.54385964912282,118.4873949579832,0.9435353088603762
RD Chahar,101.29870129870129,102.0,0.7012987012987111
RR Rossouw,147.1153846153846,147.78761061946904,0.6722260040844219
R Powell,139.59731543624162,140.17857142857142,0.5812559923298011
DJ Hooda,123.2845894263217,123.76543209876543,0.48084267244372825
WP Saha,123.84876393601552,124.26229508196722,0.41353114595170837
TM Dilshan,110.1159114857745,110.20408163265304,0.08817014687853941
CJ Jordan,100.0,100.0,0.0
M Vijay,118.62407862407862,118.4971098265896,-0.12696879748902745
Sikandar Raza,127.3972602739726,127.14285714285714,-0.25440313111546686
V Kohli,129.49009987734362,128.74371859296483,-0.7463812843787991
Priyansh Arya,175.83892617449663,175.0,-0.8389261744966348
R Ravindra,138.88888888888889,138.0,-0.8888888888888857
Shahbaz Ahmed,115.21035598705502,113.85542168674698,-1.3549343003080452
GJ Maxwell,149.0691489361702,147.44897959183675,-1.6201693443334477
B Chipli,109.63302752293578,107.89473684210526,-1.7382906808305165
JC Buttler,144.52998379254458,142.7835051546392,-1.7464786379053976
PP Chawla,108.57908847184987,105.79710144927536,-2.781987022574512
Misbah-ul-Haq,142.85714285714286,140.0,-2.857142857142861
M Shahrukh Khan,142.33766233766235,139.3939393939394,-2.943722943722946
V Shankar,126.06232294617563,122.93906810035841,-3.1232548458172147
AJ Finch,123.78673957621326,120.6008583690987,-3.185881207114562
DB Ravi Teja,116.43835616438356,113.20754716981132,-3.230808994572243
KD Karthik,132.10884353741497,128.38018741633198,-3.7286561210829916
SS Tiwary,116.77215189873418,112.82798833819243,-3.944163560541753
A Chopra,70.83333333333334,66.66666666666666,-4.166666666666686
AC Gilchrist,133.37979094076655,129.16666666666669,-4.213124274099869
JD Ryder,129.97658079625293,125.64102564102564,-4.335555155227297
S Gopal,105.94059405940595,101.38888888888889,-4.551705170517067
P Kumar,107.14285714285714,102.36220472440945,-4.780652418447687
STR Binny,127.1255060728745,122.33009708737863,-4.795408985495868
EJG Morgan,120.12987012987013,115.17509727626458,-4.954772853605547
Aman Hakim Khan,107.46268656716418,102.38095238095238,-5.081734186211804
B Sai Sudharsan,141.42131979695432,136.05442176870747,-5.366898028246851
KM Jadhav,120.9141274238227,115.51724137931035,-5.396886044512357
A Ashish Reddy,144.3661971830986,138.88888888888889,-5.477308294209706
AS Raut,115.15151515151516,109.58904109589041,-5.562474055624747
Ishan Kishan,135.10815307820297,129.4930875576037,-5.615065520599273
YBK Jaiswal,149.76,144.11764705882354,-5.642352941176455
DA Warner,136.1130576967998,130.2816901408451,-5.831367555954728
RR Powar,105.88235294117648,100.0,-5.882352941176478
KL Rahul,133.6063087655444,127.69230769230768,-5.914001073236733
AD Mascarenhas,101.81818181818181,95.83333333333334,-5.98484848484847
VR Iyer,133.92461197339247,126.82926829268293,-7.095343680709547
MD Mishra,111.97916666666667,104.76190476190477,-7.217261904761898
RM Patidar,147.44976816074188,140.17857142857142,-7.271196732170466
TL Suman,117.21698113207549,109.81595092024541,-7.401030211830076
PP Shaw,144.0033783783784,136.4963503649635,-7.507028013414896
RR Pant,143.97984886649874,136.41618497109826,-7.563663895400481
Mohammad Nabi,143.75,136.0655737704918,-7.684426229508205
SE Rutherford,132.02614379084966,124.20382165605095,-7.822322134798711
DR Smith,132.98906439854193,124.84076433121018,-8.148300067331746
DPMD Jayawardene,120.06220839813375,111.86440677966101,-8.197801618472738
KK Nair,130.76190476190476,121.59090909090908,-9.17099567099568
C Green,153.13531353135315,143.7869822485207,-9.348331282832447
MEK Hussey,120.07366482504605,110.5263157894737,-9.547349035572353
M Kartik,106.84931506849315,97.22222222222221,-9.62709284627094
BB McCullum,127.76699029126213,117.9245283018868,-9.842461989375337
KH Pandya,129.6875,119.79166666666667,-9.895833333333329
Yuvraj Singh,126.61111111111111,116.70761670761671,-9.903494403494406
Atharva Taide,143.90243902439025,133.96226415094338,-9.940174873446864
PK Garg,113.48314606741575,102.89855072463767,-10.584595342778073
BCJ Cutting,167.03296703296704,156.36363636363637,-10.669330669330662
Nithish Kumar Reddy,128.75,117.74193548387098,-11.008064516129025
A Mishra,91.63179916317992,80.59701492537313,-11.03478423780679
PD Salt,170.75812274368232,159.42028985507247,-11.337832888609853
PC Valthaty,118.13471502590673,106.5217391304348,-11.612975895471934
AD Russell,167.24137931034483,154.96183206106872,-12.279547249276106
RN ten Doeschate,139.3782383419689,126.66666666666666,-12.711571675302253
RD Gaikwad,135.35943892460548,122.36842105263158,-12.99101787197391
A Badoni,133.6380255941499,120.20725388601036,-13.430771708139531
S Dhawan,124.08787010506208,110.08064516129032,-14.00722494377176
ML Hayden,132.66331658291458,118.6046511627907,-14.058665420123873
J Botha,114.24050632911393,100.0,-14.240506329113927
WA Mota,76.19047619047619,61.53846153846154,-14.65201465201465
Gurkeerat Singh,122.1453287197232,107.48299319727892,-14.66233552244428
Harpreet Singh,106.18556701030928,90.9090909090909,-15.276476101218378
AK Markram,135.4141656662665,120.0,-15.414165666266513
WG Jacks,155.70776255707764,140.22988505747128,-15.477877499606365
DP Conway,138.26979472140764,122.32142857142858,-15.948366149979051
A Raghuvanshi,143.79310344827587,127.77777777777777,-16.0153256704981
HV Patel,119.25925925925927,102.8301886792453,-16.42907058001397
Harpreet Brar,118.35443037974684,101.78571428571428,-16.568716094032567
CH Gayle,143.64658133000313,126.51757188498402,-17.129009445019108
D Brevis,153.81165919282512,136.58536585365854,-17.226293339166574
SB Styris,103.26086956521738,85.71428571428571,-17.54658385093167
R Tewatia,141.0614525139665,123.12373225152129,-17.937720262445197
K Gowtham,165.71428571428572,147.19101123595507,-18.52327447833065
AB McDonald,126.98412698412697,107.5,-19.484126984126974
AB Agarkar,117.24137931034481,97.72727272727273,-19.514106583072078
K Rabada,108.77192982456141,89.2156862745098,-19.556243550051605
TG Southee,116.0493827160494,96.29629629629629,-19.753086419753103
